Aisle;Block;Column;Row;Name;AbcClass;LHU1X;LHU1Y;LHU2X;LHU2Y;Height
AKL2;4;1;13;AKL2_4_1_13;A;1400;1500;1600;1700;200
AKL2;4;1;14;AKL2_4_1_14;A;1400;1500;1600;1700;200
AKL2;4;1;15;AKL2_4_1_15;A;1400;1500;1600;1700;200
AKL2;4;1;16;AKL2_4_1_16;A;1400;1500;1600;1700;200
AKL2;4;1;17;AKL2_4_1_17;A;1400;1500;1600;1700;200
AKL2;4;1;18;AKL2_4_1_18;A;1400;1500;1600;1700;200
AKL2;4;1;19;AKL2_4_1_19;A;1400;1500;1600;1700;200
AKL2;4;1;20;AKL2_4_1_20;A;1400;1500;1600;1700;200
AKL2;4;2;1;AKL2_4_2_1;A;1400;1500;1600;1700;200
AKL2;4;2;2;AKL2_4_2_2;A;1400;1500;1600;1700;200
AKL2;4;2;3;AKL2_4_2_3;A;1400;1500;1600;1700;200
AKL2;4;2;4;AKL2_4_2_4;A;1400;1500;1600;1700;200
AKL2;4;2;5;AKL2_4_2_5;A;1400;1500;1600;1700;200
AKL2;4;2;6;AKL2_4_2_6;A;1400;1500;1600;1700;200
AKL2;4;2;7;AKL2_4_2_7;A;1400;1500;1600;1700;200
AKL2;4;2;8;AKL2_4_2_8;A;1400;1500;1600;1700;200
AKL2;4;2;9;AKL2_4_2_9;A;1400;1500;1600;1700;200
AKL2;4;2;10;AKL2_4_2_10;A;1400;1500;1600;1700;200
AKL2;4;2;11;AKL2_4_2_11;A;1400;1500;1600;1700;200
AKL2;4;2;12;AKL2_4_2_12;A;1400;1500;1600;1700;200
AKL2;4;2;13;AKL2_4_2_13;A;1400;1500;1600;1700;200
AKL2;4;2;14;AKL2_4_2_14;A;1400;1500;1600;1700;200
AKL2;4;2;15;AKL2_4_2_15;A;1400;1500;1600;1700;200
AKL2;4;2;16;AKL2_4_2_16;A;1400;1500;1600;1700;200
AKL2;4;2;17;AKL2_4_2_17;A;1400;1500;1600;1700;200
AKL2;4;2;18;AKL2_4_2_18;A;1400;1500;1600;1700;200
AKL2;4;2;19;AKL2_4_2_19;A;1400;1500;1600;1700;200
AKL2;4;2;20;AKL2_4_2_20;A;1400;1500;1600;1700;200
AKL2;4;3;1;AKL2_4_3_1;A;1400;1500;1600;1700;200
AKL2;4;3;2;AKL2_4_3_2;A;1400;1500;1600;1700;200
AKL2;4;3;3;AKL2_4_3_3;A;1400;1500;1600;1700;200
AKL2;4;3;4;AKL2_4_3_4;A;1400;1500;1600;1700;200
AKL2;4;3;5;AKL2_4_3_5;A;1400;1500;1600;1700;200
AKL2;4;3;6;AKL2_4_3_6;A;1400;1500;1600;1700;200
AKL2;4;3;7;AKL2_4_3_7;A;1400;1500;1600;1700;200
AKL2;4;3;8;AKL2_4_3_8;A;1400;1500;1600;1700;200
AKL2;4;3;9;AKL2_4_3_9;B;1400;1500;1600;1700;200
AKL2;4;3;10;AKL2_4_3_10;B;1400;1500;1600;1700;200
AKL2;4;3;11;AKL2_4_3_11;B;1400;1500;1600;1700;200
AKL2;4;3;12;AKL2_4_3_12;B;1400;1500;1600;1700;200
AKL2;4;3;13;AKL2_4_3_13;B;1400;1500;1600;1700;200
AKL2;4;3;14;AKL2_4_3_14;B;1400;1500;1600;1700;200
AKL2;4;3;15;AKL2_4_3_15;B;1400;1500;1600;1700;200
AKL2;4;3;16;AKL2_4_3_16;B;1400;1500;1600;1700;200
AKL2;4;3;17;AKL2_4_3_17;B;1400;1500;1600;1700;200
AKL2;4;3;18;AKL2_4_3_18;B;1400;1500;1600;1700;200
AKL2;4;3;19;AKL2_4_3_19;B;1400;1500;1600;1700;200
AKL2;4;3;20;AKL2_4_3_20;B;1400;1500;1600;1700;200
AKL2;4;4;1;AKL2_4_4_1;B;1400;1500;1600;1700;200
AKL2;4;4;2;AKL2_4_4_2;B;1400;1500;1600;1700;200
AKL2;4;4;3;AKL2_4_4_3;B;1400;1500;1600;1700;200
AKL2;4;4;4;AKL2_4_4_4;B;1400;1500;1600;1700;200
AKL2;4;4;5;AKL2_4_4_5;B;1400;1500;1600;1700;200
AKL2;4;4;6;AKL2_4_4_6;B;1400;1500;1600;1700;200
AKL2;4;4;7;AKL2_4_4_7;B;1400;1500;1600;1700;200
AKL2;4;4;8;AKL2_4_4_8;B;1400;1500;1600;1700;200
AKL2;4;4;9;AKL2_4_4_9;B;1400;1500;1600;1700;200
AKL2;4;4;10;AKL2_4_4_10;B;1400;1500;1600;1700;200
AKL2;4;4;11;AKL2_4_4_11;B;1400;1500;1600;1700;200
AKL2;4;4;12;AKL2_4_4_12;B;1400;1500;1600;1700;200
AKL2;4;4;13;AKL2_4_4_13;B;1400;1500;1600;1700;200
AKL2;4;4;14;AKL2_4_4_14;B;1400;1500;1600;1700;200
AKL2;4;4;15;AKL2_4_4_15;B;1400;1500;1600;1700;200
AKL2;4;4;16;AKL2_4_4_16;B;1400;1500;1600;1700;200
AKL2;4;4;17;AKL2_4_4_17;B;1400;1500;1600;1700;200
AKL2;4;4;18;AKL2_4_4_18;B;1400;1500;1600;1700;200
AKL2;4;4;19;AKL2_4_4_19;B;1400;1500;1600;1700;200
AKL2;4;4;20;AKL2_4_4_20;B;1400;1500;1600;1700;200
AKL2;4;5;1;AKL2_4_5_1;B;1400;1500;1600;1700;200
AKL2;4;5;2;AKL2_4_5_2;B;1400;1500;1600;1700;200
AKL2;4;5;3;AKL2_4_5_3;B;1400;1500;1600;1700;200
AKL2;4;5;4;AKL2_4_5_4;B;1400;1500;1600;1700;200
AKL2;4;5;5;AKL2_4_5_5;B;1400;1500;1600;1700;200
AKL2;4;5;6;AKL2_4_5_6;B;1400;1500;1600;1700;200
AKL2;4;5;7;AKL2_4_5_7;B;1400;1500;1600;1700;200
AKL2;4;5;8;AKL2_4_5_8;B;1400;1500;1600;1700;200
AKL2;4;5;9;AKL2_4_5_9;B;1400;1500;1600;1700;200
AKL2;4;5;10;AKL2_4_5_10;B;1400;1500;1600;1700;200
AKL2;4;5;11;AKL2_4_5_11;B;1400;1500;1600;1700;200
AKL2;4;5;12;AKL2_4_5_12;B;1400;1500;1600;1700;200
AKL2;4;5;13;AKL2_4_5_13;B;1400;1500;1600;1700;200
AKL2;4;5;14;AKL2_4_5_14;B;1400;1500;1600;1700;200
AKL2;4;5;15;AKL2_4_5_15;B;1400;1500;1600;1700;200
AKL2;4;5;16;AKL2_4_5_16;B;1400;1500;1600;1700;200
AKL2;4;5;17;AKL2_4_5_17;B;1400;1500;1600;1700;200
AKL2;4;5;18;AKL2_4_5_18;B;1400;1500;1600;1700;200
AKL2;4;5;19;AKL2_4_5_19;B;1400;1500;1600;1700;200
AKL2;4;5;20;AKL2_4_5_20;B;1400;1500;1600;1700;200
AKL2;4;6;1;AKL2_4_6_1;B;1400;1500;1600;1700;200
AKL2;4;6;2;AKL2_4_6_2;B;1400;1500;1600;1700;200
AKL2;4;6;3;AKL2_4_6_3;B;1400;1500;1600;1700;200
AKL2;4;6;4;AKL2_4_6_4;B;1400;1500;1600;1700;200
AKL2;4;6;5;AKL2_4_6_5;B;1400;1500;1600;1700;200
AKL2;4;6;6;AKL2_4_6_6;B;1400;1500;1600;1700;200
AKL2;4;6;7;AKL2_4_6_7;B;1400;1500;1600;1700;200
AKL2;4;6;8;AKL2_4_6_8;B;1400;1500;1600;1700;200
AKL2;4;6;9;AKL2_4_6_9;B;1400;1500;1600;1700;200
AKL2;4;6;10;AKL2_4_6_10;B;1400;1500;1600;1700;200
AKL2;4;6;11;AKL2_4_6_11;B;1400;1500;1600;1700;200
AKL2;4;6;12;AKL2_4_6_12;B;1400;1500;1600;1700;200
AKL2;4;6;13;AKL2_4_6_13;B;1400;1500;1600;1700;200
AKL2;4;6;14;AKL2_4_6_14;B;1400;1500;1600;1700;200
AKL2;4;6;15;AKL2_4_6_15;B;1400;1500;1600;1700;200
AKL2;4;6;16;AKL2_4_6_16;B;1400;1500;1600;1700;200
AKL2;4;6;17;AKL2_4_6_17;B;1400;1500;1600;1700;200
AKL2;4;6;18;AKL2_4_6_18;B;1400;1500;1600;1700;200
AKL2;4;6;19;AKL2_4_6_19;B;1400;1500;1600;1700;200
AKL2;4;6;20;AKL2_4_6_20;B;1400;1500;1600;1700;200
AKL2;4;7;1;AKL2_4_7_1;B;1400;1500;1600;1700;200
AKL2;4;7;2;AKL2_4_7_2;B;1400;1500;1600;1700;200
AKL2;4;7;3;AKL2_4_7_3;B;1400;1500;1600;1700;200
AKL2;4;7;4;AKL2_4_7_4;B;1400;1500;1600;1700;200
AKL2;4;7;5;AKL2_4_7_5;B;1400;1500;1600;1700;200
AKL2;4;7;6;AKL2_4_7_6;B;1400;1500;1600;1700;200
AKL2;4;7;7;AKL2_4_7_7;B;1400;1500;1600;1700;200
AKL2;4;7;8;AKL2_4_7_8;B;1400;1500;1600;1700;200
AKL2;4;7;9;AKL2_4_7_9;B;1400;1500;1600;1700;200
AKL2;4;7;10;AKL2_4_7_10;B;1400;1500;1600;1700;200
AKL2;4;7;11;AKL2_4_7_11;B;1400;1500;1600;1700;200
AKL2;4;7;12;AKL2_4_7_12;B;1400;1500;1600;1700;200
AKL2;4;7;13;AKL2_4_7_13;B;1400;1500;1600;1700;200
AKL2;4;7;14;AKL2_4_7_14;B;1400;1500;1600;1700;200
AKL2;4;7;15;AKL2_4_7_15;B;1400;1500;1600;1700;200
AKL2;4;7;16;AKL2_4_7_16;B;1400;1500;1600;1700;200
AKL2;4;7;17;AKL2_4_7_17;B;1400;1500;1600;1700;200
AKL2;4;7;18;AKL2_4_7_18;B;1400;1500;1600;1700;200
AKL2;4;7;19;AKL2_4_7_19;B;1400;1500;1600;1700;200
AKL2;4;7;20;AKL2_4_7_20;B;1400;1500;1600;1700;200
AKL2;4;8;1;AKL2_4_8_1;B;1400;1500;1600;1700;200
AKL2;4;8;2;AKL2_4_8_2;B;1400;1500;1600;1700;200
AKL2;4;8;3;AKL2_4_8_3;B;1400;1500;1600;1700;200
AKL2;4;8;4;AKL2_4_8_4;B;1400;1500;1600;1700;200
AKL2;4;8;5;AKL2_4_8_5;B;1400;1500;1600;1700;200
AKL2;4;8;6;AKL2_4_8_6;B;1400;1500;1600;1700;200
AKL2;4;8;7;AKL2_4_8_7;B;1400;1500;1600;1700;200
AKL2;4;8;8;AKL2_4_8_8;B;1400;1500;1600;1700;200
AKL2;4;8;9;AKL2_4_8_9;B;1400;1500;1600;1700;200
AKL2;4;8;10;AKL2_4_8_10;B;1400;1500;1600;1700;200
AKL2;4;8;11;AKL2_4_8_11;B;1400;1500;1600;1700;200
AKL2;4;8;12;AKL2_4_8_12;B;1400;1500;1600;1700;200
AKL2;4;8;13;AKL2_4_8_13;B;1400;1500;1600;1700;200
AKL2;4;8;14;AKL2_4_8_14;B;1400;1500;1600;1700;200
AKL2;4;8;15;AKL2_4_8_15;B;1400;1500;1600;1700;200
AKL2;4;8;16;AKL2_4_8_16;B;1400;1500;1600;1700;200
AKL2;4;8;17;AKL2_4_8_17;B;1400;1500;1600;1700;200
AKL2;4;8;18;AKL2_4_8_18;B;1400;1500;1600;1700;200
AKL2;4;8;19;AKL2_4_8_19;B;1400;1500;1600;1700;200
AKL2;4;8;20;AKL2_4_8_20;B;1400;1500;1600;1700;200
AKL2;4;9;1;AKL2_4_9_1;B;1400;1500;1600;1700;200
AKL2;4;9;2;AKL2_4_9_2;B;1400;1500;1600;1700;200
AKL2;4;9;3;AKL2_4_9_3;B;1400;1500;1600;1700;200
AKL2;4;9;4;AKL2_4_9_4;B;1400;1500;1600;1700;200
AKL2;4;9;5;AKL2_4_9_5;B;1400;1500;1600;1700;200
AKL2;4;9;6;AKL2_4_9_6;B;1400;1500;1600;1700;200
AKL2;4;9;7;AKL2_4_9_7;B;1400;1500;1600;1700;200
AKL2;4;9;8;AKL2_4_9_8;B;1400;1500;1600;1700;200
AKL2;4;9;9;AKL2_4_9_9;B;1400;1500;1600;1700;200
AKL2;4;9;10;AKL2_4_9_10;B;1400;1500;1600;1700;200
AKL2;4;9;11;AKL2_4_9_11;B;1400;1500;1600;1700;200
AKL2;4;9;12;AKL2_4_9_12;B;1400;1500;1600;1700;200
AKL2;4;9;13;AKL2_4_9_13;B;1400;1500;1600;1700;200
AKL2;4;9;14;AKL2_4_9_14;B;1400;1500;1600;1700;200
AKL2;4;9;15;AKL2_4_9_15;B;1400;1500;1600;1700;200
AKL2;4;9;16;AKL2_4_9_16;B;1400;1500;1600;1700;200
AKL2;4;9;17;AKL2_4_9_17;B;1400;1500;1600;1700;200
AKL2;4;9;18;AKL2_4_9_18;B;1400;1500;1600;1700;200
AKL2;4;9;19;AKL2_4_9_19;B;1400;1500;1600;1700;200
AKL2;4;9;20;AKL2_4_9_20;B;1400;1500;1600;1700;200
AKL2;4;10;1;AKL2_4_10_1;B;1400;1500;1600;1700;200
AKL2;4;10;2;AKL2_4_10_2;B;1400;1500;1600;1700;200
AKL2;4;10;3;AKL2_4_10_3;B;1400;1500;1600;1700;200
AKL2;4;10;4;AKL2_4_10_4;B;1400;1500;1600;1700;200
AKL2;4;10;5;AKL2_4_10_5;B;1400;1500;1600;1700;200
AKL2;4;10;6;AKL2_4_10_6;B;1400;1500;1600;1700;200
AKL2;4;10;7;AKL2_4_10_7;B;1400;1500;1600;1700;200
AKL2;4;10;8;AKL2_4_10_8;B;1400;1500;1600;1700;200
AKL2;4;10;9;AKL2_4_10_9;B;1400;1500;1600;1700;200
AKL2;4;10;10;AKL2_4_10_10;B;1400;1500;1600;1700;200
AKL2;4;10;11;AKL2_4_10_11;B;1400;1500;1600;1700;200
AKL2;4;10;12;AKL2_4_10_12;B;1400;1500;1600;1700;200
AKL2;4;10;13;AKL2_4_10_13;C;1400;1500;1600;1700;200
AKL2;4;10;14;AKL2_4_10_14;C;1400;1500;1600;1700;200
AKL2;4;10;15;AKL2_4_10_15;C;1400;1500;1600;1700;200
AKL2;4;10;16;AKL2_4_10_16;C;1400;1500;1600;1700;200
AKL2;4;10;17;AKL2_4_10_17;C;1400;1500;1600;1700;200
AKL2;4;10;18;AKL2_4_10_18;C;1400;1500;1600;1700;200
AKL2;4;10;19;AKL2_4_10_19;C;1400;1500;1600;1700;200
AKL2;4;10;20;AKL2_4_10_20;C;1400;1500;1600;1700;200
AKL2;4;11;1;AKL2_4_11_1;C;1400;1500;1600;1700;200
AKL2;4;11;2;AKL2_4_11_2;C;1400;1500;1600;1700;200
AKL2;4;11;3;AKL2_4_11_3;C;1400;1500;1600;1700;200
AKL2;4;11;4;AKL2_4_11_4;C;1400;1500;1600;1700;200
AKL2;4;11;5;AKL2_4_11_5;C;1400;1500;1600;1700;200
AKL2;4;11;6;AKL2_4_11_6;C;1400;1500;1600;1700;200
AKL2;4;11;7;AKL2_4_11_7;C;1400;1500;1600;1700;200
AKL2;4;11;8;AKL2_4_11_8;C;1400;1500;1600;1700;200
AKL2;4;11;9;AKL2_4_11_9;C;1400;1500;1600;1700;200
AKL2;4;11;10;AKL2_4_11_10;C;1400;1500;1600;1700;200
AKL2;4;11;11;AKL2_4_11_11;C;1400;1500;1600;1700;200
AKL2;4;11;12;AKL2_4_11_12;C;1400;1500;1600;1700;200
AKL2;4;11;13;AKL2_4_11_13;C;1400;1500;1600;1700;200
AKL2;4;11;14;AKL2_4_11_14;C;1400;1500;1600;1700;200
AKL2;4;11;15;AKL2_4_11_15;C;1400;1500;1600;1700;200
AKL2;4;11;16;AKL2_4_11_16;C;1400;1500;1600;1700;200
AKL2;4;11;17;AKL2_4_11_17;C;1400;1500;1600;1700;200
AKL2;4;11;18;AKL2_4_11_18;C;1400;1500;1600;1700;200
AKL2;4;11;19;AKL2_4_11_19;C;1400;1500;1600;1700;200
AKL2;4;11;20;AKL2_4_11_20;C;1400;1500;1600;1700;200
AKL2;4;12;1;AKL2_4_12_1;C;1400;1500;1600;1700;200
AKL2;4;12;2;AKL2_4_12_2;C;1400;1500;1600;1700;200
AKL2;4;12;3;AKL2_4_12_3;C;1400;1500;1600;1700;200
AKL2;4;12;4;AKL2_4_12_4;C;1400;1500;1600;1700;200
AKL2;4;12;5;AKL2_4_12_5;C;1400;1500;1600;1700;200
AKL2;4;12;6;AKL2_4_12_6;C;1400;1500;1600;1700;200
AKL2;4;12;7;AKL2_4_12_7;C;1400;1500;1600;1700;200
AKL2;4;12;8;AKL2_4_12_8;C;1400;1500;1600;1700;200
AKL2;4;12;9;AKL2_4_12_9;C;1400;1500;1600;1700;200
AKL2;4;12;10;AKL2_4_12_10;C;1400;1500;1600;1700;200
AKL2;4;12;11;AKL2_4_12_11;C;1400;1500;1600;1700;200
AKL2;4;12;12;AKL2_4_12_12;C;1400;1500;1600;1700;200
AKL2;4;12;13;AKL2_4_12_13;C;1400;1500;1600;1700;200
AKL2;4;12;14;AKL2_4_12_14;C;1400;1500;1600;1700;200
AKL2;4;12;15;AKL2_4_12_15;C;1400;1500;1600;1700;200
AKL2;4;12;16;AKL2_4_12_16;C;1400;1500;1600;1700;200
AKL2;4;12;17;AKL2_4_12_17;C;1400;1500;1600;1700;200
AKL2;4;12;18;AKL2_4_12_18;C;1400;1500;1600;1700;200
AKL2;4;12;19;AKL2_4_12_19;C;1400;1500;1600;1700;200
AKL2;4;12;20;AKL2_4_12_20;C;1400;1500;1600;1700;200
